SAMPLE ID	IGSN	SOURCE	REFERENCE	EXPEDITION ID	LATITUDE	LONGITUDE	LOC PREC	MAX ELEVATION	MIN ELEVATION	MIN AGE	AGE	MAX AGE	METHOD	ANALYZED MATERIAL	ROCK TYPE	ROCK NAME	MINERAL	SIO2	TIO2	AL2O3	FEOT	MGO	CAO	NA2O	K2O	SR87_SR86	ND143_ND144
PETDB-3212-SR0131-6.92		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		43.75	3.99	14.4		8.27	9.84	2.72	0.84		
JS20014-001		EARTHCHEMDB	RHODES, J M, 2015	JS20014-001	19.435	-155.965	0.0001	-1119.4	-1119.4				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.17	2.15	13.37		7.47	10.54	2.08	0.33		
JS20020-020		EARTHCHEMDB	RHODES, J M, 2015	JS20020	18.8285	-155.699	0.1	-600	-600				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.93	3.26	13.02		5.23	9.03	2.74	0.67		
HLÖÐUFELL 4-IT-29		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.4381	-20.5187	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		47.28	1.35	15.33	11.75	11.07	11.42	1.67	0.11		
PETDB-3212-SR0436-6.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.57	2.05	10.5		15.42	8.98	1.84	0.3		
JS20024-003		EARTHCHEMDB	RHODES, J M, 2015	JS20024-003	18.6238	-155.781	0.0001	-4442	-4442				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.24	1.38	8.8		21.29	7.04	1.43	0.21		
JS20014-008		EARTHCHEMDB	RHODES, J M, 2015	JS20014-008	19.4532	-155.958	0.0001	-934	-934				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		46.9	2.84	15.41		6.75	9.53	3.15	0.58		
PETDB-3215-NE-45		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.88	2.23	13.68		6.31	10.37	2.57	0.47		
MOA9902-013-012		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	19.1055	-156.321	0.0001	-4400	-4400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.61	1.48	9.36		19.66	7.7	1.51	0.26		
JS20013-016		EARTHCHEMDB	RHODES, J M, 2015	JS20013-016	19.4333	-155.967	0.0001	-1211	-1211				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.26	2.13	13.25		7.39	10.53	2.22	0.33		
PETDB-3215-ML-261		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.62	2.07	13.8		6.92	10.51	2.35	0.38		
PETDB-3211-R125-4.9-5.3		EARTHCHEMDB	RHODES, J M; HUANG, S; FREY, F A; PRINGLE, M; XU, G, 2012	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.39	2.54	12.99		7.9	10.63	2.49	0.33		
GEITAFELL 3-IS-33		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	63.9278	-21.5258	0.0001	228	228				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		49.26	2.16	15.21	12.59	7.71	11.68	1.88	0.31		
STÓRA-BJÖRNSFELL 1-IS-76A		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.4917	-20.7182	0.0001	972	972				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		47.85	1.48	16.5	11.18	8.82	12.26	1.67	0.1		
PETDB-3215-ML-224		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.57	2.12	13.71		7.33	10.51	2.33	0.43		
PETDB-3215-ML-34		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.3	2.06	13.54		6.99	10.62	2.23	0.36		
JS20023-011		EARTHCHEMDB	RHODES, J M, 2015	JS20023-011	18.6797	-155.787	0.0001	-3719	-3719				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		44.83	0.99	6.32		28.72	5.04	0.87	0.15		
PETDB-3215-ML-274		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.12	1.94	13.15		8.61	10.1	2.24	0.35		
PIS1991-184-002		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-184-002	18.8519	-155.625	0.0001	-1735	-1735				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		48.99	1.68	10.96		14.92	8.77	1.96	0.3		
PETDB-3212-SR0120-1.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.15	1.69	10.26		16.84	8.21	1.42	0.22		
JS20026-012		EARTHCHEMDB	RHODES, J M, 2015	JS20026-011	19.1567	-155.963	0.0001	-1365	-1365				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.84	2.14	13.69		7.08	10.43	2.27	0.43		
JKR-IT‐408		EARTHCHEMDB	SINTON, J M; GROENVOLD, K; SAEMUNDSSON, K, 2005	nr	64.8083	-19.7623	1e-06						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.99	1.16	15.73	11.04	8.85	12.68	1.63	0.08		
PETDB-3212-SR0233-0.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		47.39	2.15	10.3		16.11	8.75	1.61	0.3		
HAWAII 2000-04		EARTHCHEMDB	ISRAEL, C; BOYET, M; DOUCELANCE, R; BONNAND, P; FROSSARD, P; AUCLAIR, D; BOUVIER, A, 2019	nr	19.3	-155.5	0.1						Unknown	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.19	2.1	13.24		7.81	10.42	2.13	0.49		
HAWAII 2000-04		EARTHCHEMDB	ISRAEL, C; BOYET, M; DOUCELANCE, R; BONNAND, P; FROSSARD, P; AUCLAIR, D; BOUVIER, A, 2019	nr	19.3	-155.5	0.1						TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT											0.512779
PETDB-3215-L84-89		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.72	2.36	13.97		6.59	10.44	2.3	0.48		
PETDB-3215-ML-27		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.56	2.08	13.73		7.03	10.5	2.37	0.38		
GEITAFELL 1-IS-30		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	63.9454	-21.5062	0.0001	421	421				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.8	1.99	15.32	12.16	8.06	11.74	2.04	0.32		
HRAFNABJÖRG 2-IS-3		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.2726	-20.9216	0.0001	773	773				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.71	1.73	15.28	11.51	7.95	12.29	1.9	0.2		
PETDB-3212-SR0162-0.40		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		49.95	2.65	13.35		7.21	11.02	2.11	0.47		
MOA9902-026-010		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	19.3612	-156.062	0.0001	-2900	-2900				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.69	2.18	14.18		6.53	10.55	2.32	0.45		
JS20296-002		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20296	21.498	-159.014	0.0001	-4320	-4320				Unknown	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.15	1.95	14.05		7.53	11.96	3.05	0.72		
HESTFJALL 14-IS-27		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	63.9872	-20.6702	0.0001	174	174				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.48	1.6	15.75	11.79	8.67	12.23	1.75	0.14		
PIS1991-185-001		EARTHCHEMDB	RHODES, J M, 2015	PIS1991	18.7584	-155.715	0.0001	-1825	-1825				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.36	2.23	12.43		9.81	9.83	2.25	0.41		
PETDB3207-PUNA		EARTHCHEMDB	KONTER, J G; PIETRUSZKA, A J; HANAN, B B; FINLAYSON, V A; CRADDOCK, P; JACKSON, M G; DAUPHAS, N, 2016	nr	19.5	-155	1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		74.72				0.06					
MOA9902-021-011		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.7167	-155.841	0.0001	-4000	-4000				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		50.11	1.78	11.61		12.97	9.21	1.84	0.29		
PETDB-3212-SR0964-4.30		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		44.7	1.08	5.91		29.07	5.23	0.8	0.08		
HLÖÐUFELL 2-IS-125		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.4074	-20.548	0.0001	1182	1182				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.57	1.45	16.27	11.25	8.08	12.53	1.24	0.13		
MOA9902-003-013		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.6563	-155.8	0.0001	-4400	-4400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.32	1.34	8.69		21.72	6.82	1.38	0.2		
PETDB-3212-SR0358-2.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		44.81	1.34	7.41		24.72	6.34	1.13	0.18		
MOA9902-006-001		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.8527	-155.926	0.0001	-3400	-3400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.81	2.1	12.87		9.22	10.07	2.24	0.35		
JS20015-014		EARTHCHEMDB	RHODES, J M, 2015	JS20015-014	19.3598	-155.945	0.0001	-1095	-1095				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	ALKALI BASALT		46.74	3.49	15.76		6.01	8.61	3.57	0.89		
JS20024-005		EARTHCHEMDB	RHODES, J M, 2015	JS20024-005	18.6262	-155.78	0.0001	-4344	-4344				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		48.98	1.8	10.79		15.24	8.45	1.81	0.27		
MOA9902-012-034		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	19.0865	-156.145	0.0001	-3700	-3700				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.43	1.97	12.45		10.34	9.96	2.09	0.32		
PETDB-3215-ML-91		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.76	2.04	13.51		7.51	10.43	1.84	0.36		
LBH-IT-490		EARTHCHEMDB	EASON, D; SINTON, J M, 2009	nr	64.4815	-20.4269	0.001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		47.99	1.66	15.7	11.71	8.29	12.33	1.73	0.13		
PETDB-3215-SR0061-0.00		EARTHCHEMDB	RHODES, J M, 2015	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.29	2.06	12.692		9.957	9.82	1.82	0.23		
PETDB-3215-L00-014		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.39	1.88	11.59		13.01	9.08	1.93	0.3		
MOA9902-001-030		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.7572	-155.792	0.0001	-3500	-3500				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.76	2.03	13.81		7.41	10.73	2.12	0.34		
JS20019-016		EARTHCHEMDB	RHODES, J M, 2015	JS20019-016	18.8225	-155.717	0.0001	-1548	-1548				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		47.51	1.45	8.79		20.53	6.92	1.35	0.27		
PETDB-3214-SR0166-1.3		EARTHCHEMDB	HUANG, S; VOLLINGER, M; FREY, F A; RHODES, J M; ZHANG, Q, 2016	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.64	2.98	13.83		10.14	9.91	1.77	0.13		
PETDB-3212-SR0152-0.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.3	3.41	13.42		8.9	9.89	2.17	0.36		
PETDB-3215-ML-76		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.81	2.1	13.72		6.55	10.48	2.11	0.38		
JS20024-009		EARTHCHEMDB	RHODES, J M, 2015	JS20024-009	18.6292	-155.777	0.0001	-4166	-4166				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.23	1.81	10.94		14.83	8.61	1.94	0.28		
PETDB-3215-ML-39		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.59	2.06	13.68		6.97	10.53	2.17	0.37		
JS20306-025		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20306	21.7556	-158.998	0.0001	-3070	-3070				Unknown	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.39	2.92	14.82		5.73	9.37	3.15	1.03		
JS20306-025		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20306	21.7556	-158.998	0.0001	-3070	-3070				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.26	2.73	13.69		8.2	8.58	2.9	1		
R696-6.5-6.7		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						ICPMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT			1.64	7.92		21.38	7.26	1.17	0.49		
R696-6.5-6.7		EARTHCHEMDB	DEFELICE, C; MALLICK, S; SAAL, A E; HUANG, S, 2019	nr	19.7408	-155.05	0.0001						MC-ICP-MS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.70316	0.513063
PETDB-3212-SR0743-13.40		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.87	1.97	10.62		16.66	8.97	1.84	0.2		
PETDB-3215-KUD-117		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.71	2.14	13.67		7.05	10.33	1.86	0.42		
PETDB-3215-SR0109-0.65		EARTHCHEMDB	RHODES, J M, 2015	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.31	2.07	12.78		10.25	9.9	1.89	0.31		
PETDB-3215-L89-17A		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.42	1.88	11.51		13.4	9.02	1.56	0.31		
PETDB-3212-SR0126-6.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.56	2.88	14.61		6.51	11.2	2.12	0.49		
PETDB-3211-R051-2.4-3.6		EARTHCHEMDB	RHODES, J M; HUANG, S; FREY, F A; PRINGLE, M; XU, G, 2012	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.39	2.53	12.9		8.03	10.6	2.46	0.36		
PETDB-3215-KS87-13		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.69	1.69	10.62		16.04	8	1.77	0.27		
PETDB-3212-SR0953-8.00		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.75	1.59	8.14		22.55	6.88	1.24	0.28		
PETDB-3215-L00-009		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		52.17	2.15	13.65		7.12	10.32	2.3	0.46		
JS20024-007		EARTHCHEMDB	RHODES, J M, 2015	JS20024-007	18.6273	-155.779	0.0001	-4258	-4258				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		48.76	1.68	10.36		16.51	8.11	1.66	0.33		
PETDB-3212-SR0211-7.30		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.47	1.79	9		19.65	8	1.41	0.22		
PETDB-3215-L93-199		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.09	2.04	11.59		12.76	9.12	2.03	0.35		
LBH-IT-492		EARTHCHEMDB	EASON, D; SINTON, J M, 2009	nr	64.4815	-20.4269	0.001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.88	2.28	13.84	13.52	6.62	12.51	2.08	0.21		
KJALHRAUN-IS-47D		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.797	-19.4688	0.0001						EMP	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.1	3.08	13.3	15.1	5.64	10.3	1.97	0.46		
PETDB-3215-ML-49		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.79	1.98	13.37		7.62	10.2	2.13	0.34		
PETDB-3215-NE-150		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.78	1.55	10.32		16.76	8.01	1.7	0.35		
PETDB-3212-SR0104-4.95		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		46.87	1.52	10.21		19.41	7.81	1.36	0.1		
PETDB-3215-ML-121		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.65	2.07	13.49		7.47	10.49	2.17	0.36		
PETDB-3212-SR0046-1.15		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.58	2.04	13.79		7.72	10.82	2.22	0.26		
PETDB-3212-SR0218-3.30		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.6	2.07	11.05		13.56	9.74	1.72	0.33		
PETDB-3215-SR0008-2.70		EARTHCHEMDB	RHODES, J M, 2015	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		51.32	2.08	13.56		7.64	10.42	2.08	0.41		
JS20018-009		EARTHCHEMDB	RHODES, J M, 2015	JS20018-008	19.4633	-155.979	0.0001	-1190	-1190				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.81	2	13.33		7.68	10.16	2.17	0.36		
PETDB-3215-SR0066-0.00		EARTHCHEMDB	RHODES, J M, 2015	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		44.35	1.02	6.46		28.99	4.92	0.81	0.08		
JS20305-002		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20305	22.0494	-158.923	0.0001	-3354	-3354				TIMS	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT										0.703054	0.513073
JS20305-002		EARTHCHEMDB	GREENE, A R; GARCIA, M O; WEIS, D; ITO, G; KUGA, M; ROBINSON, J; YAMASAKI, S, 2010	JS20305	22.0494	-158.923	0.0001	-3354	-3354				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		41.67	2.34	10.72		13.85	12.05	3.03	0.86		
PETDB-3215-L00-505		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		50.42	2.04	12.9		10.04	9.94	2.05	0.24		
PETDB-3215-R121-2.45		EARTHCHEMDB	RHODES, J M, 2015	nr	19.7408	-155.05	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		48.76	1.83	11.04		14.65	8.84	1.98	0.23		
PIS1991-185-009A		EARTHCHEMDB	RHODES, J M, 2015	PIS1991-185-009	18.7771	-155.715	0.0001	-1565	-1565				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		49.09	1.82	10.41		15.78	8.21	1.93	0.35		
JS20015-012		EARTHCHEMDB	RHODES, J M, 2015	JS20015-012	19.3578	-155.948	0.0001	-1327	-1327				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	ALKALI BASALT		46.61	3.51	15.78		5.83	8.91	3.61	0.88		
JS20013-009		EARTHCHEMDB	RHODES, J M, 2015	JS20013-009	19.4305	-155.984	0.0001	-1431	-1431				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.49	2.15	13.38		7.43	10.54	2.19	0.33		
PETDB-3215-L92-125		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.07	2.1	13.68		7.72	10.33	2.26	0.33		
MOA9902-017-002		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.942	-155.887	0.0001	-1700	-1700				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.25	2.41	13.25		7.06	10.05	2.54	0.41		
JS20013-010		EARTHCHEMDB	RHODES, J M, 2015	JS20013-010	19.4305	-155.984	0.0001	-1431	-1431				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.32	3.12	14.82		5.4	9.77	3.2	0.63		
PETDB-3212-SR09865-2.10		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		49.16	2.25	11.29		12.86	9.61	1.87	0.24		
MOA9902-003-012		EARTHCHEMDB	RHODES, J M, 2015	MOA1999	18.6563	-155.8	0.0001	-4400	-4400				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	PICRITE		46.97	1.31	8.52		22.01	6.72	1.38	0.21		
PETDB-3215-ML-88		EARTHCHEMDB	RHODES, J M, 2015	nr	19.3	-155.5	0.1						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.32	1.58	10.1		17.01	7.91	1.53	0.33		
PETDB-3211-R112-7.1-7.7		EARTHCHEMDB	RHODES, J M; HUANG, S; FREY, F A; PRINGLE, M; XU, G, 2012	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		50.23	2.41	12.9		7.91	10.81	2.35	0.41		
JS20014-002		EARTHCHEMDB	RHODES, J M, 2015	JS20014-002	19.4393	-155.959	0.0001	-1070.8	-1070.8				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.53	1.98	13.38		7.73	10.27	2.35	0.33		
PETDB-3212-SR0133-8.20		EARTHCHEMDB	RHODES, J M; VOLLINGER, M, 2004	nr	19.51	-155.5	0.0001						XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	THOLEIITE		45.74	2.35	10.96		15.63	9.47	1.71	0.34		
HESTFJALL 18-IS-19		EARTHCHEMDB	EASON, D; SINTON, J M; GROENVOLD, K; KURZ, M D, 2015	nr	64.0158	-20.6803	0.0001						EMP	GLASS	IGNEOUS:VOLCANIC:MAFIC	BASALT		48.6	2.32	14	12.8	7.4	13.1	2.19	0.14		
JS20016-001		EARTHCHEMDB	RHODES, J M, 2015	JS20016-001	18.8233	-155.729	0.0001	-2290	-2290				XRF	WHOLE ROCK	IGNEOUS:VOLCANIC:MAFIC	BASALT		51.28	2.09	13.33		7.27	10.83	2.01	0.34		
