,LATITUDE,LONGITUDE,ROCK TYPE,ROCK NAME,SIO2,NA2O,K2O
813,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.64,1.57,0.29
814,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.91,1.83,0.35
815,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.96,1.47,0.21
816,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.32,1.54,0.15
817,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.52,1.75,0.15
818,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.32,0.75,0.09
819,18.6847,-155.69299999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.15,1.39,0.19
820,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.14,1.86,0.22
821,21.4954,-159.016,IGNEOUS:VOLCANIC:MAFIC,BASALT,46.87,3.2,0.86
822,21.4954,-159.016,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
823,21.4954,-159.016,IGNEOUS:VOLCANIC:MAFIC,BASALT,46.5,2.76,0.79
824,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.87,1.35,0.1
825,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.06,2.33,0.39
826,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.55,1.69,0.21
827,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.14,1.56,0.61
828,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.91,1.97,0.19
829,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,2.09,0.4
830,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.71,1.79,0.66
831,18.8227,-155.719,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.62,1.43,0.25
832,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.51,2.61,0.46
833,19.3518,-155.968,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.88,2.12,0.37
834,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.42,2.28,0.37
835,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.07,1.99,0.3
836,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.51,2.18,0.4
837,18.6775,-155.686,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.42,1.17,0.18
838,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.42,1.59,0.29
839,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.66,1.71,0.3
840,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.31,2.17,0.4
841,18.6713,-155.743,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.56,1.75,0.24
842,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.49,2.3,0.36
843,19.4597,-155.957,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.89,2.18,0.36
844,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.94,1.92,0.32
845,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.48,1.7,0.22
846,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.42,1.2,0.19
847,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.25,2.59,0.51
848,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.81,2.48,0.37
849,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,43.75,2.72,0.84
850,19.435,-155.965,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.17,2.08,0.33
851,18.8285,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.93,2.74,0.67
852,64.4381,-20.5187,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.28,1.67,0.11
853,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.57,1.84,0.3
854,18.6238,-155.781,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.24,1.43,0.21
855,19.4532,-155.958,IGNEOUS:VOLCANIC:MAFIC,BASALT,46.9,3.15,0.58
856,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.88,2.57,0.47
857,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.61,1.51,0.26
858,19.4333,-155.967,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.26,2.22,0.33
859,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.62,2.35,0.38
860,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.39,2.49,0.33
861,63.9278,-21.5258,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.26,1.88,0.31
862,64.4917,-20.7182,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.85,1.67,0.1
863,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.33,0.43
864,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.3,2.23,0.36
865,18.6797,-155.787,IGNEOUS:VOLCANIC:MAFIC,PICRITE,44.83,0.87,0.15
866,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.12,2.24,0.35
867,18.8519,-155.625,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.99,1.96,0.3
868,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.15,1.42,0.22
869,19.1567,-155.963,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.84,2.27,0.43
870,64.8083,-19.7623,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.99,1.63,0.08
871,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.39,1.61,0.3
872,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.19,2.13,0.49
873,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
874,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.72,2.3,0.48
875,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.56,2.37,0.38
876,63.9454,-21.5062,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.8,2.04,0.32
877,64.2726,-20.9216,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.71,1.9,0.2
878,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.95,2.11,0.47
879,19.3612,-156.062,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.69,2.32,0.45
880,21.498,-159.014,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.15,3.05,0.72
881,63.9872,-20.6702,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.48,1.75,0.14
882,18.7584,-155.715,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.36,2.25,0.41
883,19.5,-155.0,IGNEOUS:VOLCANIC:MAFIC,BASALT,74.72,,
884,18.7167,-155.841,IGNEOUS:VOLCANIC:MAFIC,PICRITE,50.11,1.84,0.29
885,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.7,0.8,0.08
886,64.4074,-20.548000000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.57,1.24,0.13
887,18.6563,-155.8,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.32,1.38,0.2
888,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.81,1.13,0.18
889,18.8527,-155.92600000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.81,2.24,0.35
890,19.3598,-155.945,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,46.74,3.57,0.89
891,18.6262,-155.78,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.98,1.81,0.27
892,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.43,2.09,0.32
893,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.76,1.84,0.36
894,64.4815,-20.4269,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.99,1.73,0.13
895,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.29,1.82,0.23
896,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.39,1.93,0.3
897,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.76,2.12,0.34
898,18.8225,-155.717,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.51,1.35,0.27
899,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.64,1.77,0.13
900,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.3,2.17,0.36
901,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.81,2.11,0.38
902,18.6292,-155.77700000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.23,1.94,0.28
903,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.59,2.17,0.37
904,21.7556,-158.998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.39,3.15,1.03
905,21.7556,-158.998,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.26,2.9,1.0
906,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.17,0.49
907,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
908,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.87,1.84,0.2
909,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.71,1.86,0.42
910,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.31,1.89,0.31
911,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.42,1.56,0.31
912,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.56,2.12,0.49
913,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.39,2.46,0.36
914,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.69,1.77,0.27
915,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.75,1.24,0.28
916,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.17,2.3,0.46
917,18.6273,-155.779,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.76,1.66,0.33
918,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.47,1.41,0.22
919,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.09,2.03,0.35
920,64.4815,-20.4269,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.88,2.08,0.21
921,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.1,1.97,0.46
922,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.79,2.13,0.34
923,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.78,1.7,0.35
924,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.87,1.36,0.1
925,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.65,2.17,0.36
926,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.58,2.22,0.26
927,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.6,1.72,0.33
928,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.32,2.08,0.41
929,19.4633,-155.97899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.81,2.17,0.36
930,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.35,0.81,0.08
931,22.0494,-158.923,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
932,22.0494,-158.923,IGNEOUS:VOLCANIC:MAFIC,BASALT,41.67,3.03,0.86
933,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.42,2.05,0.24
934,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.76,1.98,0.23
935,18.7771,-155.715,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.09,1.93,0.35
936,19.3578,-155.94799999999998,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,46.61,3.61,0.88
937,19.4305,-155.984,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.49,2.19,0.33
938,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.07,2.26,0.33
939,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.25,2.54,0.41
940,19.4305,-155.984,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.32,3.2,0.63
941,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.16,1.87,0.24
942,18.6563,-155.8,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.97,1.38,0.21
943,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.32,1.53,0.33
944,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.23,2.35,0.41
945,19.4393,-155.959,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.53,2.35,0.33
946,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.74,1.71,0.34
947,64.0158,-20.6803,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.6,2.19,0.14
948,18.8233,-155.72899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.28,2.01,0.34
949,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.41,1.66,0.26
950,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.74,1.4,0.14
951,65.967,-16.899,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
952,64.063,-21.2789,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.19,1.63,0.07
953,18.8233,-155.72799999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.1,2.01,0.34
954,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.75,1.72,0.29
955,64.4407,-20.7634,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.23,1.65,0.17
956,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.79,1.78,0.25
957,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.74,2.29,0.42
958,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.21,1.51,0.22
959,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.83,1.52,0.23
960,19.1713,-155.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.79,2.58,0.46
961,21.7551,-158.99200000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
962,21.7551,-158.99200000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.56,1.98,0.29
963,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.82,1.72,0.23
964,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.32,2.08,0.41
965,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.15,1.68,0.32
966,63.8525,-21.3829,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.22,2.07,0.17
967,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.91,1.44,0.29
968,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.55,2.09,0.36
969,18.8303,-155.695,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.9,2.93,0.6
970,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.35,2.08,0.36
971,21.7697,-158.951,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.95,2.27,0.4
972,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.66,1.09,0.2
973,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.94,2.31,0.38
974,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,2.38,0.39
975,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.18,2.18,0.36
976,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.77,0.99,0.07
977,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.73,2.23,0.36
978,18.8232,-155.725,IGNEOUS:VOLCANIC:MAFIC,PICRITE,50.06,1.77,0.27
979,18.6972,-155.77100000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.23,1.81,0.28
980,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.28,2.15,0.35
981,64.0645,-21.2186,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.98,1.51,0.11
982,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.79,2.25,0.37
983,18.8518,-155.651,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.87,2.02,0.3
984,19.3808,-155.946,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.9,2.1,0.31
985,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.42,2.11,0.39
986,18.6483,-155.764,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.32,1.59,0.28
987,19.5,-155.22,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.21,2.21,0.46
988,19.3612,-156.062,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.44,1.89,0.27
989,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.19,2.05,0.32
990,18.92,-155.67,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.24,2.5,0.37
991,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.74,1.81,0.33
992,18.666,-155.744,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.42,2.0,0.28
993,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.39,2.03,0.08
994,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.02,2.26,0.41
995,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.57,2.22,0.26
996,18.6645,-155.743,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.39,2.0,0.27
997,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.84,1.6,0.27
998,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.83,0.41
999,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1000,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.33,1.35,0.16
1001,21.6742,-159.981,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.07,2.02,0.35
1002,18.8228,-155.71,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.44,1.97,0.34
1003,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.17,0.45
1004,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1005,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.25,1.37,0.2
1006,19.0333,-155.97799999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.2,2.39,0.44
1007,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.55,2.41,0.38
1008,18.8285,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.7,1.34,0.28
1009,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.55,2.18,0.37
1010,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.94,2.02,0.47
1011,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.35,2.33,0.31
1012,18.62,-155.775,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.45,1.47,0.23
1013,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.67,1.6,0.22
1014,64.3529,-20.6628,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.4,1.69,0.14
1015,18.7605,-155.715,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.54,2.49,0.42
1016,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.52,0.37
1017,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1018,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.12,2.11,0.81
1019,18.8811,-155.701,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.89,2.05,0.28
1020,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.87,2.19,0.35
1021,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.22,1.31,0.23
1022,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,44.51,1.05,0.13
1023,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.66,0.45
1024,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1025,19.4188,-155.986,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.46,2.22,0.38
1026,18.6972,-155.77100000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.77,1.75,0.28
1027,64.0568,-21.2751,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.68,1.65,0.15
1028,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.05,1.64,0.26
1029,19.4233,-155.995,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.35,0.38
1030,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.05,1.99,0.46
1031,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.37,2.32,0.36
1032,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.45,2.1,0.32
1033,64.3379,-20.5648,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.4,2.13,0.26
1034,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.07,2.2,0.2
1035,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.01,2.33,0.4
1036,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.14,0.34
1037,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1038,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.65,2.18,0.4
1039,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.67,2.06,0.22
1040,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.46,0.3
1041,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1042,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.95,1.97,0.23
1043,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.7,2.2,0.46
1044,64.8512,-21.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.16,1.58,0.05
1045,64.2824,-20.8691,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.51,2.06,0.23
1046,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.62,2.88,0.7
1047,18.7667,-155.715,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.02,2.25,0.39
1048,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.45,2.28,0.39
1049,19.4485,-155.959,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.49,2.98,0.63
1050,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.37,1.69,0.16
1051,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.3,1.99,0.34
1052,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.56,1.65,0.21
1053,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.38,1.54,0.21
1054,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.49,0.29
1055,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1056,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.55,1.91,0.32
1057,21.683000000000003,-159.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.85,2.4,0.38
1058,21.683000000000003,-159.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,0.401
1059,21.683000000000003,-159.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1060,21.683000000000003,-159.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.33,2.1,0.35
1061,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.17,2.22,0.35
1062,19.0333,-155.97799999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.21,2.08,0.44
1063,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.8,2.36,0.44
1064,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.23,2.26,0.37
1065,19.3861,-156.017,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.67,1.69,0.29
1066,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.15,2.01,0.32
1067,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.43,0.54
1068,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1069,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.88,2.09,0.29
1070,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.26,1.9,0.27
1071,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.84,2.13,0.34
1072,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.89,2.29,0.38
1073,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.63,1.75,0.34
1074,21.7548,-159.013,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1075,21.7548,-159.013,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.01,2.09,0.49
1076,18.6922,-155.697,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.92,1.14,0.16
1077,18.8235,-155.725,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.63,1.84,0.32
1078,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.91,2.34,0.43
1079,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.78,1.5,0.09
1080,65.0359,-19.7389,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.03,1.93,0.08
1081,18.6972,-155.77100000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.09,1.82,0.29
1082,22.0356,-158.91899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.94,2.24,0.53
